iteration,best_so_far,best_iter,worst_iter,mean_fitness,median_fitness,stddev_fitness
1578,6.61432,6.61869,10675.1,220.21,6.7551,1493.56
1579,6.61432,6.69905,10675.1,220.602,7.19766,1493.5
1580,6.57112,6.57112,10675.1,220.179,6.69831,1493.56
1581,6.57112,6.67351,10675.1,220.596,7.2106,1493.5
1582,6.57112,6.60332,10675.1,220.246,6.7604,1493.55
1583,6.57112,6.59435,10675.1,220.582,7.13175,1493.51
1584,6.56479,6.56479,10675.1,220.212,6.75754,1493.56
1585,6.56479,6.56937,10675.1,220.439,6.95841,1493.53
1586,6.55885,6.55885,10675.1,220.122,6.70661,1493.57
1587,6.55885,6.57411,10675.1,220.424,7.01373,1493.53
1588,6.52959,6.52959,10675.1,220.076,6.6747,1493.58
1589,6.52959,6.6337,10675.1,220.529,7.05058,1493.51
1590,6.52959,6.54674,10675.1,220.1,6.68543,1493.57
1591,6.52959,6.66167,10675.1,220.555,7.04924,1493.51
1592,6.52959,6.54755,10675.1,220.233,6.67056,1493.56
1593,6.52959,6.57109,10675.1,220.536,7.06727,1493.51
1594,6.52959,6.5672,10675.1,220.105,6.65934,1493.57
1595,6.52959,6.62789,10675.1,220.542,7.08031,1493.51
1596,6.52959,6.57869,10675.1,220.109,6.68078,1493.57
1597,6.52959,6.65266,10675.1,220.555,7.17681,1493.51
1598,6.52959,6.537,10675.1,220.174,6.74509,1493.56
1599,6.52959,6.59837,10675.1,220.563,7.17691,1493.51
1600,6.51067,6.51067,10675.1,220.213,6.7514,1493.56
1601,6.51067,6.52382,10675.1,220.439,7.03806,1493.53
1602,6.48268,6.48268,10675.1,220.103,6.61715,1493.57
1603,6.48268,6.49632,10675.1,220.389,7.06442,1493.53
1604,6.48268,6.52142,10675.1,220.09,6.63757,1493.58
1605,6.48268,6.5994,10675.1,220.467,7.04891,1493.52
1606,6.4704,6.4704,10675.1,220.013,6.58534,1493.59
1607,6.4704,6.60223,10675.1,220.521,7.13173,1493.51
1608,6.4704,6.47418,10675.1,220.072,6.60416,1493.58
1609,6.4704,6.48578,10675.1,220.508,7.10388,1493.52
1610,6.44165,6.44165,10675.1,220.051,6.60532,1493.58
1611,6.44165,6.50626,10675.1,220.445,6.95959,1493.52
1612,6.42924,6.42924,10675.1,220.07,6.57138,1493.58
1613,6.42924,6.46848,10675.1,220.349,6.9062,1493.54
1614,6.38814,6.38814,10675.1,220.048,6.60439,1493.58
1615,6.38814,6.45672,10675.1,220.286,6.85165,1493.55
1616,6.38814,6.40155,10675.1,220.027,6.5511,1493.58
1617,6.38814,6.48826,10675.1,220.322,6.91904,1493.54
1618,6.36975,6.36975,10675.1,220.07,6.59367,1493.58
1619,6.36975,6.44553,10675.1,220.294,6.88388,1493.55
1620,6.36975,6.38891,10675.1,219.953,6.53557,1493.59
1621,6.36975,6.44863,10675.1,220.349,6.95822,1493.54
1622,6.36975,6.40732,10675.1,219.981,6.50921,1493.59
1623,6.36975,6.44743,10675.1,220.384,6.94899,1493.53
1624,6.36975,6.41363,10675.1,220.002,6.55376,1493.59
1625,6.36975,6.46969,10675.1,220.316,6.9539,1493.54
1626,6.36975,6.42253,10675.1,219.999,6.53292,1493.59
1627,6.36975,6.44735,10675.1,220.231,6.8089,1493.56
1628,6.36975,6.37438,10675.1,219.924,6.47672,1493.6
1629,6.36975,6.41397,10675.1,220.196,6.81425,1493.56
1630,6.35892,6.35892,10675.1,219.939,6.4999,1493.6
1631,6.33958,6.33958,10675.1,220.137,6.73997,1493.57
1632,6.33958,6.35174,10675.1,219.923,6.46049,1493.6
1633,6.33958,6.37947,10675.1,220.157,6.76287,1493.57
1634,6.31988,6.31988,10675.1,219.856,6.44515,1493.61
1635,6.31988,6.35708,10675.1,220.132,6.73635,1493.57
1636,6.31988,6.33929,10675.1,219.824,6.40902,1493.61
1637,6.31988,6.3789,10675.1,220.241,6.84424,1493.55
1638,6.31988,6.32115,10675.1,219.895,6.43575,1493.6
1639,6.31988,6.42132,10675.1,220.211,6.86497,1493.56
1640,6.31988,6.32376,10675.1,219.936,6.45338,1493.6
1641,6.31988,6.3581,10675.1,220.067,6.67988,1493.58
1642,6.30624,6.30624,10675.1,219.84,6.42456,1493.61
1643,6.30624,6.3127,10675.1,220.071,6.70381,1493.58
1644,6.286,6.286,10675.1,219.831,6.41493,1493.61
1645,6.286,6.35371,10675.1,220.084,6.68604,1493.58
1646,6.26552,6.26552,10675.1,219.877,6.39164,1493.61
1647,6.26552,6.33363,10675.1,220.035,6.63777,1493.58
1648,6.26098,6.26098,10675.1,219.838,6.36822,1493.61
1649,6.26098,6.30784,10675.1,220.036,6.60684,1493.58
1650,6.21913,6.21913,10675.1,219.759,6.32194,1493.62
1651,6.21913,6.31426,10675.1,220.048,6.64903,1493.58
1652,6.21913,6.22577,10675.1,219.765,6.31697,1493.62
1653,6.21913,6.26658,10675.1,220.019,6.65857,1493.59
1654,6.19574,6.19574,10675.1,219.757,6.31767,1493.62
1655,6.19574,6.22328,10675.1,220.001,6.63314,1493.59
1656,6.19574,6.20316,10675.1,219.743,6.29433,1493.62
1657,6.19574,6.21313,10675.1,220.045,6.59031,1493.58
1658,6.19574,6.20964,10675.1,219.779,6.3166,1493.62
1659,6.19574,6.23147,10675.1,220.073,6.61764,1493.58
1660,6.17424,6.17424,10675.1,219.754,6.29945,1493.62
1661,6.17424,6.19442,10675.1,219.989,6.60188,1493.59
1662,6.16278,6.16278,10675.1,219.753,6.29419,1493.62
1663,6.16278,6.17301,10675.1,219.972,6.58047,1493.59
1664,6.15972,6.15972,10675.1,219.742,6.28151,1493.63
1665,6.15972,6.17996,10675.1,219.94,6.53077,1493.6
1666,6.12101,6.12101,10675.1,219.641,6.20749,1493.64
1667,6.12101,6.15488,10675.1,220.061,6.53946,1493.58
1668,6.12101,6.12528,10675.1,219.722,6.26413,1493.63
1669,6.12101,6.25959,10675.1,219.992,6.53969,1493.59
1670,6.1049,6.1049,10675.1,219.767,6.24691,1493.62
1671,6.1049,6.1289,10675.1,219.907,6.47195,1493.6
1672,6.08914,6.08914,10675.1,219.68,6.23532,1493.63
1673,6.08914,6.10499,10675.1,219.898,6.55582,1493.6
1674,6.08914,6.09583,10675.1,219.69,6.23521,1493.63
1675,6.08914,6.10521,10675.1,219.881,6.45189,1493.61
1676,6.08914,6.09223,10675.1,219.633,6.18552,1493.64
1677,6.08914,6.13568,10675.1,219.862,6.42922,1493.61
1678,6.07945,6.07945,10675.1,219.62,6.20384,1493.64
1679,6.07945,6.11947,10675.1,219.855,6.38344,1493.61
1680,6.07945,6.08849,10675.1,219.605,6.17292,1493.64
1681,6.07945,6.08368,10675.1,219.85,6.40782,1493.61
1682,6.03606,6.03606,10675.1,219.592,6.14912,1493.65
1683,6.03606,6.09826,10675.1,219.81,6.32888,1493.62
1684,6.01841,6.01841,10675.1,219.521,6.1181,1493.66
1685,6.01841,6.04066,10675.1,219.827,6.35138,1493.61
1686,6.0184,6.0184,10675.1,219.555,6.14813,1493.65
1687,6.0184,6.0229,10675.1,219.915,6.50312,1493.6
1688,6.00434,6.00434,10675.1,219.591,6.12391,1493.65
1689,6.00434,6.05908,10675.1,219.999,6.52287,1493.59
1690,6.00434,6.02441,10675.1,219.619,6.12536,1493.64
1691,6.00434,6.09221,10675.1,219.944,6.51213,1493.6
1692,5.97368,5.97368,10675.1,219.628,6.15342,1493.64
1693,5.97368,5.99624,10675.1,219.795,6.35457,1493.62
1694,5.97368,5.98103,10675.1,219.554,6.10019,1493.65
1695,5.97368,5.97814,10675.1,219.817,6.35434,1493.61
1696,5.97368,5.98861,10675.1,219.534,6.1117,1493.65
1697,5.97368,6.00716,10675.1,219.735,6.27866,1493.63
1698,5.95462,5.95462,10675.1,219.468,6.05601,1493.66
1699,5.95462,5.98996,10675.1,219.824,6.29982,1493.61
1700,5.92059,5.92059,10675.1,219.572,6.04013,1493.65
1701,5.92059,5.99806,10675.1,219.736,6.3022,1493.63
1702,5.92059,5.94753,10675.1,219.486,6.06227,1493.66
1703,5.92059,5.96989,10675.1,219.749,6.30395,1493.62
1704,5.92059,5.94528,10675.1,219.486,6.06267,1493.66
1705,5.92059,5.96697,10675.1,219.756,6.34037,1493.62
1706,5.92059,5.94187,10675.1,219.465,6.04397,1493.66
1707,5.92059,5.94913,10675.1,219.687,6.2358,1493.63
1708,5.90313,5.90313,10675.1,219.444,6.00686,1493.67
1709,5.90313,5.9573,10675.1,219.766,6.24898,1493.62
1710,5.89116,5.89116,10675.1,219.512,5.98412,1493.66
1711,5.89116,5.96485,10675.1,219.748,6.25077,1493.62
1712,5.87971,5.87971,10675.1,219.537,5.98278,1493.65
1713,5.87971,5.94333,10675.1,219.708,6.34709,1493.63
1714,5.87971,5.89168,10675.1,219.491,6.02534,1493.66
1715,5.87971,5.91089,10675.1,219.67,6.24254,1493.64
1716,5.84857,5.84857,10675.1,219.448,6.01033,1493.67
1717,5.84857,5.89479,10675.1,219.727,6.22855,1493.63
1718,5.84857,5.87053,10675.1,219.421,5.99088,1493.67
1719,5.84857,5.91195,10675.1,219.697,6.22438,1493.63
1720,5.84857,5.85136,10675.1,219.36,5.9369,1493.68
1721,5.84857,5.94801,10675.1,219.656,6.21295,1493.64
1722,5.84857,5.86395,10675.1,219.374,5.95703,1493.68
1723,5.84857,5.86011,10675.1,219.628,6.18652,1493.64
1724,5.83623,5.83623,10675.1,219.392,5.9602,1493.68
1725,5.83623,5.89339,10675.1,219.556,6.12447,1493.65
1726,5.83623,5.85333,10675.1,219.375,5.93043,1493.68
1727,5.83623,5.84177,10675.1,219.557,6.11888,1493.65
1728,5.80057,5.80057,10675.1,219.367,5.91189,1493.68
1729,5.80057,5.81103,10675.1,219.472,6.04286,1493.66
1730,5.79522,5.79522,10675.1,219.284,5.8623,1493.69
1731,5.79522,5.81389,10675.1,219.503,6.11112,1493.66
1732,5.77803,5.77803,10675.1,219.27,5.8559,1493.69
1733,5.74807,5.74807,10675.1,219.497,6.11373,1493.66
1734,5.72905,5.72905,10675.1,219.236,5.81963,1493.7
1735,5.72905,5.77157,10675.1,219.548,6.09469,1493.65
1736,5.71386,5.71386,10675.1,219.302,5.81938,1493.69
1737,5.71386,5.76337,10675.1,219.443,6.03161,1493.67
1738,5.70312,5.70312,10675.1,219.241,5.80831,1493.7
1739,5.70312,5.72255,10675.1,219.426,5.98142,1493.67
1740,5.66736,5.66736,10675.1,219.243,5.77342,1493.7
1741,5.66736,5.69058,10675.1,219.422,5.98483,1493.67
1742,5.63418,5.63418,10675.1,219.204,5.7325,1493.7
1743,5.63418,5.67362,10675.1,219.412,6.01672,1493.67
1744,5.57924,5.57924,10675.1,219.147,5.69851,1493.71
1745,5.57924,5.61964,10675.1,219.407,5.97431,1493.67
1746,5.57924,5.6107,10675.1,219.136,5.69669,1493.71
1747,5.57924,5.65769,10675.1,219.341,5.89304,1493.68
1748,5.55341,5.55341,10675.1,219.077,5.6334,1493.72
1749,5.55341,5.5651,10675.1,219.302,5.83851,1493.69
1750,5.52965,5.52965,10675.1,219.046,5.61612,1493.72
1751,5.52965,5.61429,10675.1,219.258,5.79565,1493.69
1752,5.50792,5.50792,10675.1,219.012,5.59287,1493.73
1753,5.50792,5.53037,10675.1,219.272,5.84729,1493.69
1754,5.50792,5.50855,10675.1,219.013,5.59521,1493.73
1755,5.50792,5.546,10675.1,219.247,5.82218,1493.7
1756,5.47996,5.47996,10675.1,218.995,5.55586,1493.73
1757,5.47996,5.52185,10675.1,219.229,5.77771,1493.7
1758,5.4595,5.4595,10675.1,218.975,5.53853,1493.73
1759,5.4595,5.46391,10675.1,219.178,5.72094,1493.71
1760,5.39422,5.39422,10675.1,218.96,5.51092,1493.74
1761,5.39422,5.41667,10675.1,219.143,5.73944,1493.71
1762,5.39422,5.41211,10675.1,218.933,5.48287,1493.74
1763,5.39422,5.48762,10675.1,219.207,5.77532,1493.7
1764,5.39287,5.39287,10675.1,218.943,5.51739,1493.74
1765,5.39287,5.43947,10675.1,219.184,5.63597,1493.7
1766,5.34708,5.34708,10675.1,218.942,5.45942,1493.74
1767,5.34708,5.41137,10675.1,219.05,5.65572,1493.72
1768,5.33367,5.33367,10675.1,218.871,5.42383,1493.75
1769,5.33367,5.33538,10675.1,219.027,5.63709,1493.73
1770,5.30398,5.30398,10675.1,218.85,5.42444,1493.75
1771,5.30398,5.33812,10675.1,219.011,5.57005,1493.73
1772,5.28789,5.28789,10675.1,218.787,5.37392,1493.76
1773,5.27506,5.27506,10675.1,219.019,5.60098,1493.73
1774,5.24938,5.24938,10675.1,218.765,5.3318,1493.76
1775,5.24938,5.29671,10675.1,218.993,5.55323,1493.73
1776,5.21364,5.21364,10675.1,218.767,5.32739,1493.76
1777,5.21364,5.26587,10675.1,218.962,5.49403,1493.74
1778,5.21068,5.21068,10675.1,218.771,5.32016,1493.76
1779,5.21068,5.21175,10675.1,218.901,5.46347,1493.75
1780,5.19586,5.19586,10675.1,218.716,5.29153,1493.77
1781,5.19586,5.21865,10675.1,218.927,5.48834,1493.74
1782,5.19586,5.2066,10675.1,218.732,5.27246,1493.77
1783,5.19586,5.20249,10675.1,218.885,5.45487,1493.75
1784,5.15963,5.15963,10675.1,218.707,5.26285,1493.77
1785,5.15963,5.17795,10675.1,218.846,5.45935,1493.75
1786,5.13939,5.13939,10675.1,218.694,5.23795,1493.77
1787,5.13939,5.18658,10675.1,218.848,5.38931,1493.75
1788,5.13691,5.13691,10675.1,218.672,5.21936,1493.78
1789,5.13691,5.20453,10675.1,218.858,5.38782,1493.75
1790,5.13114,5.13114,10675.1,218.637,5.20324,1493.78
1791,5.13114,5.1322,10675.1,218.867,5.42775,1493.75
1792,5.12137,5.12137,10675.1,218.627,5.19509,1493.78
1793,5.12137,5.14805,10675.1,218.842,5.46143,1493.75
1794,5.1049,5.1049,10675.1,218.653,5.19489,1493.78
1795,5.1049,5.14277,10675.1,218.811,5.36546,1493.76
1796,5.09508,5.09508,10675.1,218.644,5.19456,1493.78
1797,5.09508,5.10816,10675.1,218.734,5.2728,1493.77
1798,5.06452,5.06452,10675.1,218.601,5.15229,1493.79
1799,5.06452,5.0841,10675.1,218.735,5.30114,1493.77
1800,5.06452,5.0735,10675.1,218.586,5.15081,1493.79
1801,5.06452,5.08197,10675.1,218.774,5.34098,1493.76
1802,5.06452,5.07298,10675.1,218.572,5.14067,1493.79
1803,5.04907,5.04907,10675.1,218.779,5.37018,1493.76
1804,5.04907,5.05609,10675.1,218.581,5.12778,1493.79
1805,5.04907,5.0891,10675.1,218.809,5.3788,1493.76
1806,5.04907,5.06386,10675.1,218.59,5.14693,1493.79
1807,5.04907,5.0834,10675.1,218.763,5.34879,1493.76
1808,5.04907,5.05305,10675.1,218.555,5.12128,1493.79
1809,5.04907,5.0767,10675.1,218.807,5.36345,1493.76
1810,5.0251,5.0251,10675.1,218.608,5.11808,1493.79
1811,5.0251,5.0646,10675.1,218.736,5.30085,1493.77
1812,5.0251,5.03079,10675.1,218.577,5.11614,1493.79
1813,5.0251,5.03752,10675.1,218.784,5.29947,1493.76
1814,5.01212,5.01212,10675.1,218.581,5.11299,1493.79
1815,5.01212,5.03411,10675.1,218.762,5.26225,1493.77
1816,4.98306,4.98306,10675.1,218.556,5.0807,1493.79
1817,4.98306,5.02353,10675.1,218.703,5.23021,1493.77
1818,4.98306,4.98595,10675.1,218.51,5.06393,1493.8
1819,4.94879,4.94879,10675.1,218.66,5.21665,1493.78
1820,4.94879,4.95314,10675.1,218.467,5.01773,1493.81
1821,4.94879,4.96219,10675.1,218.645,5.20497,1493.78
1822,4.94879,4.95447,10675.1,218.447,5.0047,1493.81
1823,4.94879,4.96068,10675.1,218.641,5.19556,1493.78
1824,4.90608,4.90608,10675.1,218.499,4.99348,1493.8
1825,4.90608,4.96381,10675.1,218.611,5.18031,1493.79
1826,4.90608,4.90897,10675.1,218.476,4.97147,1493.81
1827,4.90608,4.91196,10675.1,218.594,5.16606,1493.79
1828,4.90608,4.91618,10675.1,218.415,4.97776,1493.81
1829,4.90608,4.91026,10675.1,218.589,5.13424,1493.79
1830,4.90008,4.90008,10675.1,218.425,4.97229,1493.81
1831,4.90008,4.93991,10675.1,218.589,5.13366,1493.79
1832,4.88138,4.88138,10675.1,218.41,4.94202,1493.82
1833,4.88138,4.89631,10675.1,218.58,5.13231,1493.79
1834,4.87555,4.87555,10675.1,218.4,4.93801,1493.82
1835,4.87555,4.91951,10675.1,218.578,5.14348,1493.79
1836,4.85266,4.85266,10675.1,218.408,4.95543,1493.82
1837,4.85266,4.85496,10675.1,218.61,5.1423,1493.79
1838,4.85266,4.86055,10675.1,218.42,4.96637,1493.81
1839,4.85266,4.86642,10675.1,218.548,5.11899,1493.8
1840,4.8422,4.8422,10675.1,218.377,4.91791,1493.82
1841,4.8357,4.8357,10675.1,218.494,5.08687,1493.8
1842,4.8357,4.83931,10675.1,218.392,4.92958,1493.82
1843,4.8357,4.86329,10675.1,218.472,5.01253,1493.81
1844,4.8309,4.8309,10675.1,218.314,4.89587,1493.83
1845,4.81999,4.81999,10675.1,218.473,5.0252,1493.81
1846,4.80813,4.80813,10675.1,218.303,4.87676,1493.83
1847,4.80813,4.83005,10675.1,218.497,5.02469,1493.8
1848,4.80813,4.82248,10675.1,218.32,4.86844,1493.83
1849,4.80813,4.82628,10675.1,218.502,5.05502,1493.8
1850,4.79094,4.79094,10675.1,218.304,4.86809,1493.83
1851,4.79094,4.79159,10675.1,218.515,5.07743,1493.8
1852,4.77478,4.77478,10675.1,218.333,4.85275,1493.83
1853,4.77478,4.79585,10675.1,218.47,5.01318,1493.81
1854,4.75973,4.75973,10675.1,218.34,4.86753,1493.83
1855,4.75973,4.79644,10675.1,218.431,4.9522,1493.81
1856,4.7561,4.7561,10675.1,218.271,4.81712,1493.84
1857,4.7561,4.78626,10675.1,218.378,4.91149,1493.82
1858,4.754,4.754,10675.1,218.249,4.81593,1493.84
1859,4.754,4.77147,10675.1,218.4,4.93172,1493.82
1860,4.73907,4.73907,10675.1,218.239,4.80182,1493.84
1861,4.73527,4.73527,10675.1,218.37,4.91222,1493.82
1862,4.70803,4.70803,10675.1,218.192,4.77133,1493.85
1863,4.70661,4.70661,10675.1,218.349,4.87512,1493.82
1864,4.68639,4.68639,10675.1,218.178,4.73789,1493.85
1865,4.68639,4.70503,10675.1,218.354,4.88209,1493.82
1866,4.66372,4.66372,10675.1,218.176,4.72679,1493.85
1867,4.66372,4.67771,10675.1,218.315,4.88927,1493.83
1868,4.66256,4.66256,10675.1,218.156,4.72928,1493.85
1869,4.66256,4.70252,10675.1,218.351,4.90546,1493.82
1870,4.66256,4.66399,10675.1,218.189,4.73104,1493.85
1871,4.66256,4.69414,10675.1,218.3,4.85539,1493.83
1872,4.64478,4.64478,10675.1,218.148,4.70435,1493.85
1873,4.64478,4.67502,10675.1,218.267,4.85076,1493.84
1874,4.64423,4.64423,10675.1,218.123,4.70298,1493.86
1875,4.64423,4.6592,10675.1,218.294,4.85279,1493.83
1876,4.64423,4.64734,10675.1,218.147,4.70588,1493.85
1877,4.64423,4.65118,10675.1,218.268,4.81418,1493.84
1878,4.6367,4.6367,10675.1,218.125,4.68548,1493.86
1879,4.62682,4.62682,10675.1,218.303,4.84681,1493.83
1880,4.62682,4.63075,10675.1,218.161,4.69121,1493.85
1881,4.62682,4.68447,10675.1,218.297,4.85214,1493.83
1882,4.62682,4.62856,10675.1,218.14,4.69707,1493.85
1883,4.62682,4.6411,10675.1,218.27,4.84434,1493.84
1884,4.62682,4.64128,10675.1,218.145,4.69627,1493.85
1885,4.62682,4.64618,10675.1,218.257,4.7837,1493.84
1886,4.6205,4.6205,10675.1,218.117,4.68317,1493.86
1887,4.61621,4.61621,10675.1,218.249,4.80708,1493.84
1888,4.60372,4.60372,10675.1,218.114,4.68662,1493.86
1889,4.60372,4.63225,10675.1,218.275,4.83455,1493.83
1890,4.59828,4.59828,10675.1,218.095,4.65592,1493.86
1891,4.59828,4.62984,10675.1,218.285,4.81813,1493.83
1892,4.58842,4.58842,10675.1,218.107,4.65011,1493.86
1893,4.58842,4.63277,10675.1,218.312,4.81958,1493.83
1894,4.58842,4.59636,10675.1,218.172,4.67505,1493.85
1895,4.58842,4.60487,10675.1,218.234,4.76913,1493.84
1896,4.58842,4.60064,10675.1,218.089,4.64476,1493.86
1897,4.58842,4.61473,10675.1,218.209,4.77829,1493.84
1898,4.56665,4.56665,10675.1,218.074,4.63109,1493.86
1899,4.56665,4.59678,10675.1,218.199,4.77899,1493.85
1900,4.56312,4.56312,10675.1,218.058,4.63346,1493.87
1901,4.56151,4.56151,10675.1,218.223,4.7682,1493.84
1902,4.54297,4.54297,10675.1,218.083,4.61083,1493.86
1903,4.54297,4.5795,10675.1,218.173,4.72379,1493.85
1904,4.5317,4.5317,10675.1,218.043,4.58649,1493.87
1905,4.5317,4.55073,10675.1,218.183,4.72308,1493.85
1906,4.51001,4.51001,10675.1,218.016,4.56337,1493.87
1907,4.50694,4.50694,10675.1,218.173,4.7217,1493.85
1908,4.50145,4.50145,10675.1,218.043,4.56581,1493.87
1909,4.50145,4.53562,10675.1,218.126,4.69178,1493.86
1910,4.48827,4.48827,10675.1,218.033,4.57414,1493.87
1911,4.46195,4.46195,10675.1,218.073,4.63051,1493.86
1912,4.46195,4.46403,10675.1,217.954,4.50891,1493.88
1913,4.39964,4.39964,10675.1,218.055,4.61718,1493.87
1914,4.39964,4.44776,10675.1,217.965,4.50503,1493.88
1915,4.39964,4.43259,10675.1,218.061,4.61565,1493.87
1916,4.39964,4.40999,10675.1,217.913,4.46099,1493.89
1917,4.39964,4.41151,10675.1,218.061,4.59418,1493.87
1918,4.38125,4.38125,10675.1,217.928,4.44701,1493.88
1919,4.38125,4.40623,10675.1,218.022,4.61328,1493.87
1920,4.38034,4.38034,10675.1,217.875,4.4303,1493.89
1921,4.38034,4.39933,10675.1,218.023,4.5763,1493.87
1922,4.3726,4.3726,10675.1,217.867,4.42471,1493.89
1923,4.36723,4.36723,10675.1,218.019,4.56207,1493.87
1924,4.36515,4.36515,10675.1,217.877,4.42243,1493.89
1925,4.36059,4.36059,10675.1,217.969,4.53039,1493.88
1926,4.33382,4.33382,10675.1,217.838,4.40581,1493.9
1927,4.33382,4.34795,10675.1,217.946,4.47893,1493.88
1928,4.31757,4.31757,10675.1,217.82,4.3743,1493.9
1929,4.30812,4.30812,10675.1,217.926,4.47076,1493.88
1930,4.30151,4.30151,10675.1,217.8,4.35166,1493.9
1931,4.30151,4.33305,10675.1,217.921,4.49385,1493.89
1932,4.29271,4.29271,10675.1,217.792,4.35054,1493.9
1933,4.29271,4.32536,10675.1,217.921,4.50189,1493.89
1934,4.28657,4.28657,10675.1,217.789,4.34689,1493.9
1935,4.28657,4.30146,10675.1,217.9,4.45783,1493.89
1936,4.27723,4.27723,10675.1,217.8,4.35744,1493.9
1937,4.27173,4.27173,10675.1,217.891,4.41316,1493.89
1938,4.27074,4.27074,10675.1,217.755,4.31199,1493.91
1939,4.25314,4.25314,10675.1,217.85,4.38283,1493.9
1940,4.21852,4.21852,10675.1,217.713,4.27639,1493.91
1941,4.21852,4.23775,10675.1,217.846,4.36043,1493.9
1942,4.20591,4.20591,10675.1,217.69,4.25295,1493.92
1943,4.20591,4.22166,10675.1,217.84,4.38447,1493.9
1944,4.19388,4.19388,10675.1,217.692,4.25021,1493.92
1945,4.17286,4.17286,10675.1,217.78,4.33321,1493.91
1946,4.15304,4.15304,10675.1,217.675,4.2189,1493.92
1947,4.15304,4.17709,10675.1,217.74,4.28877,1493.91
1948,4.1389,4.1389,10675.1,217.646,4.19108,1493.92
1949,4.13856,4.13856,10675.1,217.724,4.26646,1493.91
1950,4.11824,4.11824,10675.1,217.608,4.15774,1493.93
1951,4.11824,4.13561,10675.1,217.709,4.25641,1493.92
1952,4.09638,4.09638,10675.1,217.617,4.15115,1493.93
1953,4.09638,4.12565,10675.1,217.696,4.25531,1493.92
1954,4.09638,4.11176,10675.1,217.62,4.1698,1493.93
1955,4.09638,4.12049,10675.1,217.681,4.24482,1493.92
1956,4.09249,4.09249,10675.1,217.568,4.13308,1493.94
1957,4.09249,4.09524,10675.1,217.67,4.21321,1493.92
1958,4.07807,4.07807,10675.1,217.565,4.1165,1493.94
1959,4.07807,4.07833,10675.1,217.712,4.2482,1493.91
1960,4.0609,4.0609,10675.1,217.597,4.12528,1493.93
1961,4.0609,4.06494,10675.1,217.687,4.24774,1493.92
1962,4.05713,4.05713,10675.1,217.583,4.10201,1493.93
1963,4.05713,4.09588,10675.1,217.687,4.24937,1493.92
1964,4.05008,4.05008,10675.1,217.573,4.10791,1493.93
1965,4.05008,4.05155,10675.1,217.626,4.17889,1493.93
1966,4.01843,4.01843,10675.1,217.547,4.0961,1493.94
1967,4.01843,4.03339,10675.1,217.579,4.13739,1493.93
1968,4.0161,4.0161,10675.1,217.491,4.06276,1493.95
1969,4.0161,4.01953,10675.1,217.577,4.11746,1493.93
1970,4.00394,4.00394,10675.1,217.486,4.03681,1493.95
1971,3.99341,3.99341,10675.1,217.532,4.09602,1493.94
1972,3.95749,3.95749,10675.1,217.438,4.00134,1493.95
1973,3.95749,3.96967,10675.1,217.522,4.0855,1493.94
1974,3.95085,3.95085,10675.1,217.422,3.98099,1493.96
1975,3.94129,3.94129,10675.1,217.522,4.07963,1493.94
1976,3.93273,3.93273,10675.1,217.426,3.97197,1493.96
1977,3.93273,3.94868,10675.1,217.494,4.04836,1493.95
1978,3.91247,3.91247,10675.1,217.408,3.95095,1493.96
1979,3.91247,3.91755,10675.1,217.505,4.06153,1493.94
1980,3.89995,3.89995,10675.1,217.394,3.95075,1493.96
1981,3.89995,3.90029,10675.1,217.504,4.05847,1493.94
1982,3.89682,3.89682,10675.1,217.388,3.94201,1493.96
1983,3.89682,3.90795,10675.1,217.49,4.02217,1493.95
1984,3.86506,3.86506,10675.1,217.359,3.91334,1493.97
1985,3.86506,3.87875,10675.1,217.498,4.05555,1493.95
1986,3.84424,3.84424,10675.1,217.366,3.89672,1493.96
1987,3.84424,3.84493,10675.1,217.468,4.00807,1493.95
1988,3.84424,3.85889,10675.1,217.363,3.9053,1493.96
1989,3.84424,3.85048,10675.1,217.457,3.9973,1493.95
1990,3.83031,3.83031,10675.1,217.323,3.87363,1493.97
1991,3.83031,3.85038,10675.1,217.404,3.95998,1493.96
1992,3.81756,3.81756,10675.1,217.292,3.85137,1493.98
1993,3.81756,3.83762,10675.1,217.443,3.9838,1493.95
1994,3.80967,3.80967,10675.1,217.311,3.86133,1493.97
1995,3.80967,3.83235,10675.1,217.417,3.96546,1493.96
1996,3.7979,3.7979,10675.1,217.288,3.85079,1493.98
1997,3.79435,3.79435,10675.1,217.363,3.89766,1493.96
1998,3.78592,3.78592,10675.1,217.25,3.81348,1493.98
1999,3.78592,3.79316,10675.1,217.351,3.90174,1493.97
2000,3.78214,3.78214,10675.1,217.288,3.83543,1493.98
