iteration,agent,x,y,mass,fitness
68,26,0.0827754,-0.149643,0.0344828,0.0292449
68,27,9.7965,7.06685,0,145.912
68,28,0.0827836,-0.149698,0.0344828,0.0292626
68,29,0.0827753,-0.149643,0.0344828,0.0292446
69,0,0.0827754,-0.149642,0.0344828,0.0292445
69,1,0.0827754,-0.149645,0.0344828,0.0292454
69,2,0.082776,-0.149646,0.0344828,0.0292457
69,3,0.0827755,-0.149644,0.0344828,0.029245
69,4,0.0827929,-0.149755,0.0344828,0.0292811
69,5,0.0827755,-0.149644,0.0344828,0.0292451
69,6,0.0827752,-0.149644,0.0344828,0.0292451
69,7,0.0827958,-0.14968,0.0344828,0.0292592
69,8,0.0827745,-0.149643,0.0344828,0.0292448
69,9,0.0827752,-0.149646,0.0344828,0.0292455
69,10,0.0827755,-0.149644,0.0344828,0.0292451
69,11,0.0827828,-0.149673,0.0344828,0.0292549
69,12,0.0828152,-0.14963,0.0344828,0.0292475
69,13,0.0827762,-0.149647,0.0344828,0.0292463
69,14,0.0827027,-0.15012,0.0344828,0.0293757
69,15,0.0827841,-0.149686,0.0344828,0.0292591
69,16,0.086609,-0.165205,0.0344815,0.0347937
69,17,0.0827252,-0.150944,0.0344827,0.0296275
69,18,0.0827614,-0.149671,0.0344828,0.0292509
69,19,0.0827761,-0.149639,0.0344828,0.0292437
69,20,0.082773,-0.149651,0.0344828,0.0292468
69,21,0.0827836,-0.149587,0.0344828,0.0292295
69,22,0.0827757,-0.149646,0.0344828,0.0292457
69,23,0.0827897,-0.149768,0.0344828,0.0292845
69,24,0.0827746,-0.149657,0.0344828,0.0292489
69,25,0.0827785,-0.149649,0.0344828,0.0292472
69,26,0.0827754,-0.149643,0.0344828,0.0292449
69,27,9.7965,7.06685,0,145.912
69,28,0.0827836,-0.149697,0.0344828,0.0292625
69,29,0.0827753,-0.149643,0.0344828,0.0292446
70,0,0.0827754,-0.149642,0.0344828,0.0292445
70,1,0.0827754,-0.149645,0.0344828,0.0292454
70,2,0.082776,-0.149646,0.0344828,0.0292457
70,3,0.0827755,-0.149643,0.0344828,0.0292449
70,4,0.0827929,-0.149755,0.0344828,0.0292811
70,5,0.0827755,-0.149644,0.0344828,0.0292451
70,6,0.0827752,-0.149644,0.0344828,0.0292451
70,7,0.0827958,-0.14968,0.0344828,0.0292592
70,8,0.0827745,-0.149643,0.0344828,0.0292448
70,9,0.0827752,-0.149645,0.0344828,0.0292455
70,10,0.0827755,-0.149644,0.0344828,0.0292451
70,11,0.0827828,-0.149673,0.0344828,0.0292549
70,12,0.0828152,-0.14963,0.0344828,0.0292475
70,13,0.0827762,-0.149647,0.0344828,0.0292462
70,14,0.0827028,-0.15012,0.0344828,0.0293757
70,15,0.0827841,-0.149686,0.0344828,0.029259
70,16,0.086609,-0.165204,0.0344815,0.0347936
70,17,0.0827252,-0.150944,0.0344827,0.0296275
70,18,0.0827614,-0.149671,0.0344828,0.0292509
70,19,0.0827761,-0.149639,0.0344828,0.0292437
70,20,0.082773,-0.149651,0.0344828,0.0292468
70,21,0.0827836,-0.149587,0.0344828,0.0292295
70,22,0.0827757,-0.149646,0.0344828,0.0292456
70,23,0.0827897,-0.149768,0.0344828,0.0292845
70,24,0.0827747,-0.149657,0.0344828,0.0292489
70,25,0.0827785,-0.149649,0.0344828,0.0292472
70,26,0.0827754,-0.149643,0.0344828,0.0292449
70,27,9.7965,7.06685,0,145.912
70,28,0.0827836,-0.149697,0.0344828,0.0292624
70,29,0.0827754,-0.149642,0.0344828,0.0292446
71,0,0.0827754,-0.149642,0.0344828,0.0292445
71,1,0.0827754,-0.149645,0.0344828,0.0292454
71,2,0.082776,-0.149646,0.0344828,0.0292457
71,3,0.0827755,-0.149643,0.0344828,0.0292449
71,4,0.0827928,-0.149755,0.0344828,0.0292811
71,5,0.0827755,-0.149644,0.0344828,0.0292451
71,6,0.0827752,-0.149644,0.0344828,0.0292451
71,7,0.0827958,-0.14968,0.0344828,0.0292592
71,8,0.0827745,-0.149643,0.0344828,0.0292448
71,9,0.0827752,-0.149645,0.0344828,0.0292454
71,10,0.0827755,-0.149644,0.0344828,0.029245
71,11,0.0827828,-0.149672,0.0344828,0.0292548
71,12,0.0828151,-0.14963,0.0344828,0.0292475
71,13,0.0827762,-0.149647,0.0344828,0.0292462
71,14,0.0827028,-0.15012,0.0344828,0.0293757
71,15,0.0827841,-0.149686,0.0344828,0.029259
71,16,0.0866089,-0.165204,0.0344815,0.0347935
71,17,0.0827252,-0.150944,0.0344827,0.0296275
71,18,0.0827614,-0.149671,0.0344828,0.0292509
71,19,0.0827761,-0.149639,0.0344828,0.0292437
71,20,0.0827731,-0.149651,0.0344828,0.0292468
71,21,0.0827836,-0.149588,0.0344828,0.0292296
71,22,0.0827757,-0.149645,0.0344828,0.0292455
71,23,0.0827897,-0.149768,0.0344828,0.0292845
71,24,0.0827747,-0.149657,0.0344828,0.0292488
71,25,0.0827784,-0.149649,0.0344828,0.0292472
71,26,0.0827754,-0.149643,0.0344828,0.0292449
71,27,9.7965,7.06685,0,145.912
71,28,0.0827836,-0.149697,0.0344828,0.0292623
71,29,0.0827754,-0.149642,0.0344828,0.0292446
72,0,0.0827754,-0.149642,0.0344828,0.0292444
72,1,0.0827754,-0.149645,0.0344828,0.0292454
72,2,0.082776,-0.149646,0.0344828,0.0292457
72,3,0.0827755,-0.149643,0.0344828,0.0292449
72,4,0.0827928,-0.149755,0.0344828,0.0292811
72,5,0.0827755,-0.149644,0.0344828,0.0292451
72,6,0.0827752,-0.149644,0.0344828,0.029245
72,7,0.0827957,-0.14968,0.0344828,0.0292591
72,8,0.0827745,-0.149643,0.0344828,0.0292448
72,9,0.0827752,-0.149645,0.0344828,0.0292454
72,10,0.0827755,-0.149644,0.0344828,0.029245
72,11,0.0827828,-0.149672,0.0344828,0.0292548
72,12,0.0828151,-0.14963,0.0344828,0.0292475
72,13,0.0827762,-0.149647,0.0344828,0.0292462
72,14,0.0827028,-0.15012,0.0344828,0.0293757
72,15,0.0827841,-0.149686,0.0344828,0.029259
72,16,0.0866089,-0.165204,0.0344815,0.0347935
72,17,0.0827252,-0.150944,0.0344827,0.0296275
72,18,0.0827614,-0.149671,0.0344828,0.0292509
72,19,0.0827761,-0.149639,0.0344828,0.0292437
72,20,0.0827731,-0.149651,0.0344828,0.0292468
72,21,0.0827836,-0.149588,0.0344828,0.0292296
72,22,0.0827757,-0.149645,0.0344828,0.0292455
72,23,0.0827897,-0.149768,0.0344828,0.0292845
72,24,0.0827747,-0.149657,0.0344828,0.0292488
72,25,0.0827784,-0.149649,0.0344828,0.0292472
72,26,0.0827754,-0.149643,0.0344828,0.0292449
72,27,9.7965,7.06685,0,145.912
72,28,0.0827836,-0.149697,0.0344828,0.0292623
72,29,0.0827754,-0.149642,0.0344828,0.0292446
73,0,0.0827754,-0.149642,0.0344828,0.0292444
73,1,0.0827754,-0.149645,0.0344828,0.0292453
73,2,0.082776,-0.149646,0.0344828,0.0292456
73,3,0.0827755,-0.149643,0.0344828,0.0292448
73,4,0.0827928,-0.149755,0.0344828,0.0292811
73,5,0.0827755,-0.149644,0.0344828,0.029245
73,6,0.0827752,-0.149644,0.0344828,0.029245
73,7,0.0827957,-0.14968,0.0344828,0.0292591
73,8,0.0827745,-0.149643,0.0344828,0.0292447
73,9,0.0827752,-0.149645,0.0344828,0.0292454
73,10,0.0827755,-0.149644,0.0344828,0.029245
73,11,0.0827828,-0.149672,0.0344828,0.0292548
73,12,0.0828151,-0.14963,0.0344828,0.0292475
73,13,0.0827762,-0.149647,0.0344828,0.0292462
73,14,0.0827028,-0.15012,0.0344828,0.0293756
73,15,0.0827841,-0.149685,0.0344828,0.0292589
73,16,0.0866089,-0.165204,0.0344815,0.0347935
73,17,0.0827252,-0.150944,0.0344827,0.0296275
73,18,0.0827614,-0.149671,0.0344828,0.0292509
73,19,0.0827761,-0.149639,0.0344828,0.0292437
73,20,0.0827731,-0.149651,0.0344828,0.0292468
73,21,0.0827836,-0.149588,0.0344828,0.0292296
73,22,0.0827757,-0.149645,0.0344828,0.0292455
73,23,0.0827897,-0.149768,0.0344828,0.0292845
73,24,0.0827747,-0.149657,0.0344828,0.0292488
73,25,0.0827784,-0.149649,0.0344828,0.0292471
73,26,0.0827754,-0.149643,0.0344828,0.0292449
73,27,9.7965,7.06685,0,145.912
73,28,0.0827836,-0.149697,0.0344828,0.0292623
73,29,0.0827754,-0.149642,0.0344828,0.0292446
74,0,0.0827754,-0.149642,0.0344828,0.0292444
74,1,0.0827754,-0.149645,0.0344828,0.0292453
74,2,0.082776,-0.149645,0.0344828,0.0292456
74,3,0.0827755,-0.149643,0.0344828,0.0292448
74,4,0.0827928,-0.149755,0.0344828,0.0292811
74,5,0.0827755,-0.149644,0.0344828,0.029245
74,6,0.0827752,-0.149644,0.0344828,0.029245
74,7,0.0827957,-0.14968,0.0344828,0.0292591
74,8,0.0827745,-0.149643,0.0344828,0.0292447
74,9,0.0827752,-0.149645,0.0344828,0.0292453
74,10,0.0827755,-0.149644,0.0344828,0.029245
74,11,0.0827828,-0.149672,0.0344828,0.0292548
74,12,0.0828151,-0.14963,0.0344828,0.0292475
74,13,0.0827762,-0.149647,0.0344828,0.0292462
74,14,0.0827028,-0.150119,0.0344828,0.0293756
74,15,0.0827841,-0.149685,0.0344828,0.0292589
74,16,0.0866089,-0.165204,0.0344815,0.0347935
74,17,0.0827252,-0.150944,0.0344827,0.0296275
74,18,0.0827615,-0.149671,0.0344828,0.0292509
74,19,0.0827761,-0.149639,0.0344828,0.0292437
74,20,0.0827731,-0.149651,0.0344828,0.0292468
74,21,0.0827836,-0.149588,0.0344828,0.0292296
74,22,0.0827757,-0.149645,0.0344828,0.0292455
74,23,0.0827897,-0.149768,0.0344828,0.0292845
74,24,0.0827747,-0.149657,0.0344828,0.0292488
74,25,0.0827784,-0.149649,0.0344828,0.0292471
74,26,0.0827754,-0.149643,0.0344828,0.0292449
74,27,9.7965,7.06685,0,145.912
74,28,0.0827836,-0.149697,0.0344828,0.0292623
74,29,0.0827754,-0.149642,0.0344828,0.0292446
75,0,0.0827754,-0.149642,0.0344828,0.0292444
75,1,0.0827754,-0.149645,0.0344828,0.0292453
75,2,0.082776,-0.149645,0.0344828,0.0292456
75,3,0.0827755,-0.149643,0.0344828,0.0292448
75,4,0.0827928,-0.149755,0.0344828,0.0292811
75,5,0.0827755,-0.149644,0.0344828,0.029245
75,6,0.0827752,-0.149644,0.0344828,0.029245
75,7,0.0827957,-0.14968,0.0344828,0.0292591
75,8,0.0827746,-0.149643,0.0344828,0.0292447
75,9,0.0827752,-0.149645,0.0344828,0.0292453
75,10,0.0827755,-0.149644,0.0344828,0.029245
75,11,0.0827828,-0.149672,0.0344828,0.0292548
75,12,0.0828151,-0.14963,0.0344828,0.0292475
75,13,0.0827762,-0.149647,0.0344828,0.0292462
75,14,0.0827028,-0.150119,0.0344828,0.0293756
75,15,0.0827841,-0.149685,0.0344828,0.0292589
75,16,0.0866089,-0.165204,0.0344815,0.0347935
75,17,0.0827252,-0.150944,0.0344827,0.0296275
75,18,0.0827615,-0.149671,0.0344828,0.0292508
75,19,0.0827761,-0.149639,0.0344828,0.0292437
75,20,0.0827731,-0.149651,0.0344828,0.0292468
75,21,0.0827836,-0.149588,0.0344828,0.0292296
75,22,0.0827757,-0.149645,0.0344828,0.0292454
75,23,0.0827897,-0.149768,0.0344828,0.0292845
75,24,0.0827747,-0.149657,0.0344828,0.0292488
75,25,0.0827783,-0.149649,0.0344828,0.0292471
75,26,0.0827754,-0.149643,0.0344828,0.0292449
75,27,9.7965,7.06685,0,145.912
75,28,0.0827836,-0.149697,0.0344828,0.0292623
75,29,0.0827754,-0.149642,0.0344828,0.0292446
76,0,0.0827754,-0.149642,0.0344828,0.0292444
76,1,0.0827754,-0.149645,0.0344828,0.0292453
76,2,0.082776,-0.149645,0.0344828,0.0292456
76,3,0.0827755,-0.149643,0.0344828,0.0292448
76,4,0.0827928,-0.149754,0.0344828,0.0292811
76,5,0.0827755,-0.149644,0.0344828,0.029245
76,6,0.0827752,-0.149644,0.0344828,0.029245
76,7,0.0827957,-0.14968,0.0344828,0.0292591
76,8,0.0827746,-0.149643,0.0344828,0.0292447
76,9,0.0827752,-0.149645,0.0344828,0.0292453
76,10,0.0827755,-0.149644,0.0344828,0.029245
76,11,0.0827828,-0.149672,0.0344828,0.0292548
76,12,0.0828151,-0.14963,0.0344828,0.0292475
76,13,0.0827762,-0.149647,0.0344828,0.0292462
76,14,0.0827028,-0.150119,0.0344828,0.0293756
76,15,0.0827841,-0.149685,0.0344828,0.0292589
76,16,0.0866089,-0.165204,0.0344815,0.0347935
76,17,0.0827252,-0.150944,0.0344827,0.0296275
76,18,0.0827615,-0.149671,0.0344828,0.0292508
76,19,0.0827761,-0.149639,0.0344828,0.0292437
76,20,0.0827731,-0.149651,0.0344828,0.0292468
76,21,0.0827836,-0.149588,0.0344828,0.0292296
76,22,0.0827757,-0.149645,0.0344828,0.0292454
76,23,0.0827897,-0.149768,0.0344828,0.0292845
76,24,0.0827747,-0.149657,0.0344828,0.0292488
76,25,0.0827783,-0.149649,0.0344828,0.0292471
76,26,0.0827754,-0.149643,0.0344828,0.0292449
76,27,9.7965,7.06685,0,145.912
76,28,0.0827836,-0.149697,0.0344828,0.0292622
76,29,0.0827754,-0.149642,0.0344828,0.0292446
77,0,0.0827754,-0.149642,0.0344828,0.0292444
77,1,0.0827754,-0.149645,0.0344828,0.0292453
77,2,0.082776,-0.149645,0.0344828,0.0292456
77,3,0.0827755,-0.149643,0.0344828,0.0292448
77,4,0.0827928,-0.149754,0.0344828,0.029281
77,5,0.0827755,-0.149644,0.0344828,0.029245
77,6,0.0827752,-0.149644,0.0344828,0.029245
77,7,0.0827957,-0.14968,0.0344828,0.0292591
77,8,0.0827746,-0.149643,0.0344828,0.0292447
77,9,0.0827752,-0.149645,0.0344828,0.0292453
77,10,0.0827755,-0.149644,0.0344828,0.029245
77,11,0.0827828,-0.149672,0.0344828,0.0292548
77,12,0.0828151,-0.14963,0.0344828,0.0292475
77,13,0.0827762,-0.149647,0.0344828,0.0292462
77,14,0.0827028,-0.150119,0.0344828,0.0293756
77,15,0.0827841,-0.149685,0.0344828,0.0292589
77,16,0.0866089,-0.165204,0.0344815,0.0347935
77,17,0.0827252,-0.150944,0.0344827,0.0296275
77,18,0.0827615,-0.149671,0.0344828,0.0292508
77,19,0.0827761,-0.149639,0.0344828,0.0292437
77,20,0.0827731,-0.149651,0.0344828,0.0292468
77,21,0.0827836,-0.149588,0.0344828,0.0292296
77,22,0.0827757,-0.149645,0.0344828,0.0292454
77,23,0.0827897,-0.149768,0.0344828,0.0292845
77,24,0.0827747,-0.149657,0.0344828,0.0292487
77,25,0.0827783,-0.149649,0.0344828,0.0292471
77,26,0.0827754,-0.149643,0.0344828,0.0292449
77,27,9.7965,7.06685,0,145.912
77,28,0.0827836,-0.149697,0.0344828,0.0292622
77,29,0.0827754,-0.149642,0.0344828,0.0292446
78,0,0.0827754,-0.149642,0.0344828,0.0292444
78,1,0.0827754,-0.149645,0.0344828,0.0292453
78,2,0.082776,-0.149645,0.0344828,0.0292456
78,3,0.0827755,-0.149643,0.0344828,0.0292448
78,4,0.0827928,-0.149754,0.0344828,0.029281
78,5,0.0827755,-0.149644,0.0344828,0.029245
78,6,0.0827752,-0.149644,0.0344828,0.029245
78,7,0.0827957,-0.14968,0.0344828,0.0292591
78,8,0.0827746,-0.149643,0.0344828,0.0292447
78,9,0.0827752,-0.149645,0.0344828,0.0292453
78,10,0.0827755,-0.149644,0.0344828,0.029245
78,11,0.0827828,-0.149672,0.0344828,0.0292548
78,12,0.0828151,-0.14963,0.0344828,0.0292475
78,13,0.0827762,-0.149647,0.0344828,0.0292462
78,14,0.0827028,-0.150119,0.0344828,0.0293756
78,15,0.0827841,-0.149685,0.0344828,0.0292589
78,16,0.0866089,-0.165204,0.0344815,0.0347935
78,17,0.0827252,-0.150944,0.0344827,0.0296275
78,18,0.0827615,-0.149671,0.0344828,0.0292508
78,19,0.0827761,-0.149639,0.0344828,0.0292437
78,20,0.0827731,-0.149651,0.0344828,0.0292468
78,21,0.0827836,-0.149588,0.0344828,0.0292296
78,22,0.0827757,-0.149645,0.0344828,0.0292454
78,23,0.0827897,-0.149768,0.0344828,0.0292845
78,24,0.0827747,-0.149657,0.0344828,0.0292487
78,25,0.0827783,-0.149649,0.0344828,0.0292471
78,26,0.0827754,-0.149643,0.0344828,0.0292448
78,27,9.7965,7.06685,0,145.912
78,28,0.0827836,-0.149697,0.0344828,0.0292622
78,29,0.0827754,-0.149642,0.0344828,0.0292446
79,0,0.0827754,-0.149642,0.0344828,0.0292444
79,1,0.0827754,-0.149645,0.0344828,0.0292453
79,2,0.082776,-0.149645,0.0344828,0.0292456
79,3,0.0827755,-0.149643,0.0344828,0.0292448
79,4,0.0827928,-0.149754,0.0344828,0.029281
79,5,0.0827755,-0.149644,0.0344828,0.029245
79,6,0.0827752,-0.149644,0.0344828,0.029245
79,7,0.0827957,-0.14968,0.0344828,0.0292591
79,8,0.0827746,-0.149643,0.0344828,0.0292447
79,9,0.0827752,-0.149645,0.0344828,0.0292453
79,10,0.0827755,-0.149644,0.0344828,0.029245
79,11,0.0827828,-0.149672,0.0344828,0.0292548
79,12,0.0828151,-0.14963,0.0344828,0.0292475
79,13,0.0827762,-0.149647,0.0344828,0.0292462
79,14,0.0827028,-0.150119,0.0344828,0.0293756
79,15,0.0827841,-0.149685,0.0344828,0.0292589
79,16,0.0866089,-0.165204,0.0344815,0.0347935
79,17,0.0827252,-0.150944,0.0344827,0.0296275
79,18,0.0827615,-0.149671,0.0344828,0.0292508
79,19,0.0827761,-0.149639,0.0344828,0.0292437
79,20,0.0827731,-0.149651,0.0344828,0.0292467
79,21,0.0827836,-0.149588,0.0344828,0.0292296
79,22,0.0827757,-0.149645,0.0344828,0.0292454
79,23,0.0827897,-0.149768,0.0344828,0.0292845
79,24,0.0827747,-0.149657,0.0344828,0.0292487
79,25,0.0827783,-0.149649,0.0344828,0.0292471
79,26,0.0827754,-0.149643,0.0344828,0.0292448
79,27,9.7965,7.06685,0,145.912
79,28,0.0827836,-0.149697,0.0344828,0.0292622
79,29,0.0827754,-0.149642,0.0344828,0.0292446
80,0,0.0827754,-0.149642,0.0344828,0.0292444
80,1,0.0827754,-0.149645,0.0344828,0.0292453
80,2,0.082776,-0.149645,0.0344828,0.0292456
80,3,0.0827755,-0.149643,0.0344828,0.0292448
80,4,0.0827928,-0.149754,0.0344828,0.029281
80,5,0.0827755,-0.149644,0.0344828,0.029245
80,6,0.0827752,-0.149644,0.0344828,0.029245
80,7,0.0827957,-0.14968,0.0344828,0.0292591
80,8,0.0827746,-0.149643,0.0344828,0.0292447
80,9,0.0827752,-0.149645,0.0344828,0.0292453
80,10,0.0827756,-0.149644,0.0344828,0.029245
80,11,0.0827828,-0.149672,0.0344828,0.0292548
80,12,0.0828151,-0.14963,0.0344828,0.0292475
80,13,0.0827762,-0.149647,0.0344828,0.0292462
80,14,0.0827028,-0.150119,0.0344828,0.0293756
80,15,0.0827841,-0.149685,0.0344828,0.0292589
80,16,0.0866089,-0.165204,0.0344815,0.0347935
80,17,0.0827252,-0.150944,0.0344827,0.0296275
80,18,0.0827615,-0.149671,0.0344828,0.0292508
80,19,0.0827761,-0.149639,0.0344828,0.0292437
80,20,0.0827731,-0.149651,0.0344828,0.0292467
80,21,0.0827836,-0.149588,0.0344828,0.0292296
80,22,0.0827757,-0.149645,0.0344828,0.0292454
80,23,0.0827897,-0.149768,0.0344828,0.0292845
80,24,0.0827747,-0.149657,0.0344828,0.0292487
80,25,0.0827783,-0.149649,0.0344828,0.0292471
80,26,0.0827754,-0.149643,0.0344828,0.0292448
80,27,9.7965,7.06685,0,145.912
80,28,0.0827836,-0.149697,0.0344828,0.0292622
80,29,0.0827754,-0.149642,0.0344828,0.0292446
